"","Tree","B_mean","G_mean","R_mean","RE_mean","NIR_mean","TIR_mean","B_median","G_median","R_median","RE_median","NIR_median","TIR_median","B_sd","G_sd","R_sd","RE_sd","NIR_sd","TIR_sd","B_min","G_min","R_min","RE_min","NIR_min","TIR_min","B_max","G_max","R_max","RE_max","NIR_max","TIR_max","date","image_name"
"14","Beech2",0.014239380615196,0.0498840161377334,0.0169112005743529,0.149785277295201,0.359025280309116,21.4960505372997,0.013640689663589,0.0490433238446712,0.0160602293908596,0.147979587316513,0.359128832817078,21.5599994659424,0.0042766457542455,0.0135994844448124,0.00563330379817528,0.0362445463656859,0.0634316825379407,0.333864850882287,0.00235344213433564,0.00446464167907834,0.00314945611171424,0.0221387520432472,0.0922167301177979,20.1100006103516,0.0397673808038235,0.107499875128269,0.0476846061646938,0.282432347536087,0.563737571239471,22.2900009155273,2024-06-13,"20240613_saillon_Ortho.tif"
"15","Oak1",0.0130368443594601,0.0355707370973407,0.015560332231331,0.102096287876081,0.307761584190795,21.25806157699,0.0127608058974147,0.0355109963566065,0.0149602121673524,0.10165623575449,0.316686794161797,21.2399997711182,0.00497933764499892,0.0149436071788455,0.00638163377185153,0.0425756580564468,0.10184550601969,0.101745500434018,0.00352755771018565,0.0071937614120543,0.00420859502628446,0.0208279639482498,0.0792223215103149,20.9599990844727,0.0333085767924786,0.0787224695086479,0.0418868847191334,0.228914320468903,0.538658976554871,21.6100006103516,2024-06-13,"20240613_saillon_Ortho.tif"
"16","Oak2",0.0118567031253935,0.0368502680848021,0.013800258947416,0.107424020450684,0.315950700719675,21.1437218755419,0.0116683589294553,0.0369566343724728,0.0134523673914373,0.108023710548878,0.319047018885612,21.1900005340576,0.00315075735209139,0.00856968266435358,0.0042303917434658,0.0225659362989968,0.0551337047074836,0.206418922812481,0.00398751022294164,0.0114375399425626,0.00405512982979417,0.0385930277407169,0.151680007576942,20.3500003814697,0.0334066115319729,0.0795112624764442,0.0588686875998974,0.22112625837326,0.46432563662529,21.7700004577637,2024-06-13,"20240613_saillon_Ortho.tif"
"17","Beech1",0.0118227219913869,0.033158802431829,0.012436444371346,0.104593708145398,0.353742427683496,30.8079379943022,0.0113257872872055,0.0326321627944708,0.0119327558204532,0.103769883513451,0.35471136868,30.8099994659424,0.00610120637364306,0.0161989731439141,0.00699222685070364,0.0452306181476409,0.0987274934368496,0.210683940642458,0.00198837742209435,0.00584631878882647,0.00127551017794758,0.0215087532997131,0.10341053456068,30.3700008392334,0.0350157208740711,0.0826008096337318,0.0388055443763733,0.232524797320366,0.62803727388382,31.4499969482422,2024-09-24,"20240924_saillon_Ortho.tif"
"18","Beech2",0.0163028446115023,0.0550225708725319,0.0190831347307773,0.158479968044994,0.368019551723047,29.6941218051432,0.0158269824460149,0.0558801125735044,0.01826789136976,0.162660919129848,0.386492118239403,29.8699998855591,0.00731805817206042,0.0225699472468114,0.00959332852806065,0.0634592859009028,0.1202214162336,0.650019924620213,0.00123758788686246,0.00272344728000462,0.000903135805856436,0.0092652328312397,0.0368375293910503,28.4500007629395,0.071197971701622,0.122962661087513,0.0909215956926346,0.324629217386246,0.636661410331726,31.0400009155273,2024-09-24,"20240924_saillon_Ortho.tif"
"19","Oak1",0.0169986667021563,0.0453699642941816,0.0200749635490127,0.126304299437381,0.368598246539773,31.7714124491185,0.0165453879162669,0.0440547596663237,0.0187591295689344,0.124184835702181,0.372972682118416,31.7600002288818,0.00590873930154694,0.0161661091166762,0.00851018063744135,0.0425959888130614,0.0895181192587278,0.164523902069079,0.00578609807416797,0.01428990252316,0.00454990100115538,0.038611114025116,0.095537431538105,31.2700004577637,0.0393176339566708,0.103176906704903,0.0513924956321716,0.263072371482849,0.583733916282654,32.310001373291,2024-09-24,"20240924_saillon_Ortho.tif"
"20","Oak2",0.0126529203044126,0.0340090809364389,0.0138073033660388,0.0994168439832089,0.308528128797971,31.1223567681288,0.0125248990952969,0.0349426716566086,0.0132831102237105,0.101769782602787,0.317868828773499,31.1499938964844,0.00542647716030692,0.014395681484459,0.00687486070023629,0.0388605210005177,0.0906808223518022,0.251683160409133,0.00287504424341023,0.00737094786018133,0.00190775794908404,0.0244310777634382,0.0761309266090393,30.4600162506104,0.0290147084742785,0.0843910798430443,0.0489240437746048,0.21088670194149,0.550917685031891,31.7199993133545,2024-09-24,"20240924_saillon_Ortho.tif"
"21","Beech1",0.0149240271233972,0.0435274339942079,0.0161042068527975,0.142810147039446,0.46692583343562,24.615317662557,0.0146546033211052,0.0434579197317362,0.0159003930166364,0.14326436817646,0.464317843317986,24.5900001525879,0.0039656220318001,0.00988572414008345,0.00484590003283978,0.0308257896091944,0.0804575965782297,0.198332188056272,0.00491021061316133,0.0169357266277075,0.00411599082872272,0.064440593123436,0.274822384119034,24.1900005340576,0.0286183059215546,0.0787293761968613,0.0372559353709221,0.233182311058044,0.683549523353577,25.1599979400635,2024-07-04,"20240704_saillon_Ortho.tif"
"22","Beech2",0.0197141987449182,0.0750356208932277,0.0257465564313661,0.217373756912208,0.435914250364007,25.6968424650686,0.0202772626653314,0.0767706744372845,0.026391638442874,0.222292579710484,0.444908872246742,25.75,0.00482308574330722,0.0173834471485025,0.0074709612360019,0.0473430854106911,0.0720082384108792,0.334426299031909,0.00521597266197205,0.0205636285245419,0.00426618661731482,0.0583056546747684,0.159276023507118,24.7800064086914,0.0346103757619858,0.118993490934372,0.0537125617265701,0.331332087516785,0.636025607585907,26.4899978637695,2024-07-04,"20240704_saillon_Ortho.tif"
"23","Oak1",0.0185912694597545,0.0463295465195551,0.0226799526864376,0.133934166919297,0.405910153328799,25.5400576708867,0.0190733103081584,0.0476907975971699,0.0228920476511121,0.139369986951351,0.427115350961685,25.5599994659424,0.00509969200673497,0.0128275133340978,0.00749187933429587,0.0358494759527938,0.09386308455991,0.257689678933801,0.00418583489954472,0.00929272174835205,0.00459877075627446,0.0246775802224874,0.0809384435415268,23.7100124359131,0.0353305786848068,0.0843088179826736,0.0537982434034348,0.248600706458092,0.609733045101166,26.1800003051758,2024-07-04,"20240704_saillon_Ortho.tif"
"24","Oak2",0.0150777083760265,0.0455278944430161,0.0172068060314937,0.138964326671851,0.415274598553385,26.1344838701616,0.0155048873275518,0.047146238386631,0.0177320688962936,0.143891111016273,0.424402356147766,26.0900001525879,0.0038947188665056,0.0118641932643945,0.00531481091831639,0.0343020171695822,0.0823815944871273,0.240794730018154,0.0031946103554219,0.00969528220593929,0.00297518935985863,0.0304424408823252,0.104663781821728,25.6599998474121,0.0265482030808926,0.0707483440637589,0.0465637072920799,0.212384045124054,0.61403900384903,26.6599998474121,2024-07-04,"20240704_saillon_Ortho.tif"
"25","Beech1",0.00952262395855916,0.0274315919230382,0.0102287187484805,0.0862387076516946,0.278015846306202,28.9278118664611,0.00952075934037566,0.0280487546697259,0.0102151064202189,0.0881197825074196,0.281756043434143,28.8700008392334,0.00284225460797289,0.00692090140683798,0.0034030864354492,0.0209361357935068,0.0477750477551266,0.280328902345101,0.00223425542935729,0.00685624219477177,0.00214040512219071,0.0208628475666046,0.109992034733295,28.4699993133545,0.020299106836319,0.0552552454173565,0.0229622982442379,0.16117051243782,0.395469397306442,29.7000007629395,2024-07-11,"20240711_saillon_Ortho.tif"
"26","Beech2",0.0120741823546842,0.0423884596302255,0.0165497299923951,0.121318161899814,0.26241182421991,28.3917503518573,0.0119205373339355,0.0413178578019142,0.0156888579949737,0.119647953659296,0.263345092535019,28.5300006866455,0.00328154580554288,0.0103157731868608,0.00596042829017478,0.0279876588702273,0.048350535309952,0.355106503397358,0.0031898885499686,0.0120391873642802,0.0041838432662189,0.0261720716953278,0.077359639108181,27.3800010681152,0.0247231442481279,0.0851511880755424,0.054784182459116,0.196255907416344,0.427423596382141,29.5699825286865,2024-07-11,"20240711_saillon_Ortho.tif"
