"polygon_id","B_mean","G_mean","R_mean","RE_mean","NIR_mean","TIR_mean","B_median","G_median","R_median","RE_median","NIR_median","TIR_median","B_sd","G_sd","R_sd","RE_sd","NIR_sd","TIR_sd","B_min","G_min","R_min","RE_min","NIR_min","TIR_min","B_max","G_max","R_max","RE_max","NIR_max","TIR_max","date","image_name"
1,0.0118227219913869,0.033158802431829,0.012436444371346,0.104593708145398,0.353742427683496,30.8079379943022,0.0113257872872055,0.0326321627944708,0.0119327558204532,0.103769883513451,0.35471136868,30.8099994659424,0.00610120637364306,0.0161989731439141,0.00699222685070364,0.0452306181476409,0.0987274934368496,0.210683940642458,0.00198837742209435,0.00584631878882647,0.00127551017794758,0.0215087532997131,0.10341053456068,30.3700008392334,0.0350157208740711,0.0826008096337318,0.0388055443763733,0.232524797320366,0.62803727388382,31.4499969482422,2024-09-24,"20240924_saillon_Ortho.tif"
2,0.0163028446115023,0.0550225708725319,0.0190831347307773,0.158479968044994,0.368019551723047,29.6941218051432,0.0158269824460149,0.0558801125735044,0.01826789136976,0.162660919129848,0.386492118239403,29.8699998855591,0.00731805817206042,0.0225699472468114,0.00959332852806065,0.0634592859009028,0.1202214162336,0.650019924620213,0.00123758788686246,0.00272344728000462,0.000903135805856436,0.0092652328312397,0.0368375293910503,28.4500007629395,0.071197971701622,0.122962661087513,0.0909215956926346,0.324629217386246,0.636661410331726,31.0400009155273,2024-09-24,"20240924_saillon_Ortho.tif"
3,0.0169986667021563,0.0453699642941816,0.0200749635490127,0.126304299437381,0.368598246539773,31.7714124491185,0.0165453879162669,0.0440547596663237,0.0187591295689344,0.124184835702181,0.372972682118416,31.7600002288818,0.00590873930154694,0.0161661091166762,0.00851018063744135,0.0425959888130614,0.0895181192587278,0.164523902069079,0.00578609807416797,0.01428990252316,0.00454990100115538,0.038611114025116,0.095537431538105,31.2700004577637,0.0393176339566708,0.103176906704903,0.0513924956321716,0.263072371482849,0.583733916282654,32.310001373291,2024-09-24,"20240924_saillon_Ortho.tif"
4,0.0126529203044126,0.0340090809364389,0.0138073033660388,0.0994168439832089,0.308528128797971,31.1223567681288,0.0125248990952969,0.0349426716566086,0.0132831102237105,0.101769782602787,0.317868828773499,31.1499938964844,0.00542647716030692,0.014395681484459,0.00687486070023629,0.0388605210005177,0.0906808223518022,0.251683160409133,0.00287504424341023,0.00737094786018133,0.00190775794908404,0.0244310777634382,0.0761309266090393,30.4600162506104,0.0290147084742785,0.0843910798430443,0.0489240437746048,0.21088670194149,0.550917685031891,31.7199993133545,2024-09-24,"20240924_saillon_Ortho.tif"
1,0.0149240271233972,0.0435274339942079,0.0161042068527975,0.142810147039446,0.46692583343562,24.615317662557,0.0146546033211052,0.0434579197317362,0.0159003930166364,0.14326436817646,0.464317843317986,24.5900001525879,0.0039656220318001,0.00988572414008345,0.00484590003283978,0.0308257896091944,0.0804575965782297,0.198332188056272,0.00491021061316133,0.0169357266277075,0.00411599082872272,0.064440593123436,0.274822384119034,24.1900005340576,0.0286183059215546,0.0787293761968613,0.0372559353709221,0.233182311058044,0.683549523353577,25.1599979400635,2024-07-04,"20240704_saillon_Ortho.tif"
2,0.0197141987449182,0.0750356208932277,0.0257465564313661,0.217373756912208,0.435914250364007,25.6968424650686,0.0202772626653314,0.0767706744372845,0.026391638442874,0.222292579710484,0.444908872246742,25.75,0.00482308574330722,0.0173834471485025,0.0074709612360019,0.0473430854106911,0.0720082384108792,0.334426299031909,0.00521597266197205,0.0205636285245419,0.00426618661731482,0.0583056546747684,0.159276023507118,24.7800064086914,0.0346103757619858,0.118993490934372,0.0537125617265701,0.331332087516785,0.636025607585907,26.4899978637695,2024-07-04,"20240704_saillon_Ortho.tif"
3,0.0185912694597545,0.0463295465195551,0.0226799526864376,0.133934166919297,0.405910153328799,25.5400576708867,0.0190733103081584,0.0476907975971699,0.0228920476511121,0.139369986951351,0.427115350961685,25.5599994659424,0.00509969200673497,0.0128275133340978,0.00749187933429587,0.0358494759527938,0.09386308455991,0.257689678933801,0.00418583489954472,0.00929272174835205,0.00459877075627446,0.0246775802224874,0.0809384435415268,23.7100124359131,0.0353305786848068,0.0843088179826736,0.0537982434034348,0.248600706458092,0.609733045101166,26.1800003051758,2024-07-04,"20240704_saillon_Ortho.tif"
4,0.0150777083760265,0.0455278944430161,0.0172068060314937,0.138964326671851,0.415274598553385,26.1344838701616,0.0155048873275518,0.047146238386631,0.0177320688962936,0.143891111016273,0.424402356147766,26.0900001525879,0.0038947188665056,0.0118641932643945,0.00531481091831639,0.0343020171695822,0.0823815944871273,0.240794730018154,0.0031946103554219,0.00969528220593929,0.00297518935985863,0.0304424408823252,0.104663781821728,25.6599998474121,0.0265482030808926,0.0707483440637589,0.0465637072920799,0.212384045124054,0.61403900384903,26.6599998474121,2024-07-04,"20240704_saillon_Ortho.tif"
1,0.00952262395855916,0.0274315919230382,0.0102287187484805,0.0862387076516946,0.278015846306202,28.9278118664611,0.00952075934037566,0.0280487546697259,0.0102151064202189,0.0881197825074196,0.281756043434143,28.8700008392334,0.00284225460797289,0.00692090140683798,0.0034030864354492,0.0209361357935068,0.0477750477551266,0.280328902345101,0.00223425542935729,0.00685624219477177,0.00214040512219071,0.0208628475666046,0.109992034733295,28.4699993133545,0.020299106836319,0.0552552454173565,0.0229622982442379,0.16117051243782,0.395469397306442,29.7000007629395,2024-07-11,"20240711_saillon_Ortho.tif"
2,0.0120741823546842,0.0423884596302255,0.0165497299923951,0.121318161899814,0.26241182421991,28.3917503518573,0.0119205373339355,0.0413178578019142,0.0156888579949737,0.119647953659296,0.263345092535019,28.5300006866455,0.00328154580554288,0.0103157731868608,0.00596042829017478,0.0279876588702273,0.048350535309952,0.355106503397358,0.0031898885499686,0.0120391873642802,0.0041838432662189,0.0261720716953278,0.077359639108181,27.3800010681152,0.0247231442481279,0.0851511880755424,0.054784182459116,0.196255907416344,0.427423596382141,29.5699825286865,2024-07-11,"20240711_saillon_Ortho.tif"
3,0.0115773044925076,0.0280699367566894,0.0139447312443875,0.0777057951996819,0.233186362974632,30.605423113016,0.0119762271642685,0.0292314412072301,0.0144645096734166,0.0816982500255108,0.246602296829224,30.5699996948242,0.0031824381752049,0.00748618061771937,0.00474215982721921,0.0226826090153521,0.0561922395203979,0.193768401675014,0.00339733925648034,0.00798077788203955,0.00321948551572859,0.0172619968652725,0.0557571724057198,30.0600128173828,0.0201406721025705,0.0467587374150753,0.0284304041415453,0.132451683282852,0.343361765146255,31.3699893951416,2024-07-11,"20240711_saillon_Ortho.tif"
4,0.0101755690896216,0.0286835278879921,0.0115331087352813,0.0857241369882282,0.255306570206611,29.0404452464266,0.0103706256486475,0.0295282592996955,0.011903865262866,0.0885363779962063,0.260998979210854,29.0400009155273,0.00232421033770717,0.00558330537560016,0.00302305084544148,0.0181209221387994,0.0471215546087758,0.111023610911597,0.00322404317557812,0.00866806972771883,0.00304545159451663,0.0152943078428507,0.0524437129497528,28.7000026702881,0.0164629705250263,0.0423211380839348,0.0263729374855757,0.133050218224525,0.362120807170868,29.4399948120117,2024-07-11,"20240711_saillon_Ortho.tif"
1,0.0165272027807196,0.0463571746810815,0.0167854608993559,0.143334799852906,0.477461766582363,34.0464040250194,0.0162073727697134,0.0466344747692347,0.0163333425298333,0.144891947507858,0.478061333298683,34.0999984741211,0.00484762223413811,0.0118953774978651,0.00560387305827985,0.0339297303754604,0.0854070865823794,0.185920208833022,0.00392438191920519,0.0109415128827095,0.00323371170088649,0.0370805785059929,0.204075276851654,33.5200004577637,0.0331721603870392,0.0889770463109016,0.040277186781168,0.248540982604027,0.719649195671082,34.3899993896484,2024-07-19,"20240719_saillon_Ortho.tif"
2,0.0187784468502512,0.0610453191667918,0.021029270190001,0.163528079422666,0.386823705344685,33.0762745372036,0.0188702270388603,0.0626613274216652,0.0209079068154097,0.171158745884895,0.406420350074768,33.1500015258789,0.00531122624906914,0.0193733587087422,0.00647021486729044,0.0508534341332453,0.0974075202904787,0.320198131085936,0.00360345956869423,0.0102346250787377,0.00315970974043012,0.0217926967889071,0.0709988698363304,32.3899993896484,0.0424508824944496,0.130968049168587,0.0487927906215191,0.306110829114914,0.606018126010895,33.6699981689453,2024-07-19,"20240719_saillon_Ortho.tif"
3,0.0173215008777333,0.0399549013919507,0.0177911904838402,0.106979653413873,0.349637885605916,33.751908364296,0.0171303860843182,0.039717948064208,0.0169740049168468,0.107037559151649,0.35288955271244,33.7400016784668,0.00640310111635522,0.0146934709991848,0.00791287266337974,0.041811214857033,0.112178128521794,0.107194763521394,0.00467096129432321,0.0112881595268846,0.00381137523800135,0.0265660900622606,0.108965814113617,33.560001373291,0.0388184934854507,0.0850885957479477,0.0452886037528515,0.233906283974648,0.617948412895203,34.0800018310547,2024-07-19,"20240719_saillon_Ortho.tif"
4,0.0172892999354665,0.04462149477267,0.0174624571441293,0.125308625325502,0.368875002365682,33.6179551973448,0.0172578562051058,0.0442689023911953,0.0173918101936579,0.124603021889925,0.368825882673264,33.6199989318848,0.0048731963341341,0.0127138890944218,0.00622768061808029,0.0383025134022628,0.0877321051388984,0.171166772536236,0.00494533404707909,0.0137622458860278,0.00372034171596169,0.0283411722630262,0.0940369814634323,32.9199981689453,0.0348097607493401,0.0847330093383789,0.0460459850728512,0.226292550563812,0.582254827022552,34.3800010681152,2024-07-19,"20240719_saillon_Ortho.tif"
1,0.0109335919640179,0.0308108785103367,0.0113945503766766,0.0928968364098838,0.296245148262883,29.0337202362463,0.0107420706190169,0.0307247238233685,0.0112771615386009,0.0940225943922997,0.299966409802437,28.9899997711182,0.00451715648951749,0.012283807856839,0.00515231639917793,0.0346653323411264,0.0757051512788959,0.283731721134662,0.00179954397026449,0.00574567681178451,0.00146625656634569,0.0194020941853523,0.100883811712265,27.7500076293945,0.0246835481375456,0.0663806051015854,0.0272070057690144,0.194014549255371,0.507444322109222,29.9499912261963,2024-07-26,"20240726_saillon_Ortho.tif"
2,0.0149411291979153,0.0469464185976955,0.0171693141304006,0.123814983762734,0.28003567468375,29.1555749647958,0.0159211540594697,0.0508913900703192,0.0182369854301214,0.134987533092499,0.307482376694679,29.1100006103516,0.00586874400069558,0.0199887326163756,0.00762243262918177,0.0541194811166741,0.0999953356128952,0.414128886172901,0.00180087657645345,0.00438092648983002,0.00123218190856278,0.0120484456419945,0.0357168167829514,27.7900066375732,0.0339761786162853,0.0891696959733963,0.0724972859025002,0.234718903899193,0.451738208532333,30.2299995422363,2024-07-26,"20240726_saillon_Ortho.tif"
3,0.0166271739028161,0.03895453546041,0.0183792210013295,0.102738992428252,0.301806775070727,29.1300166018804,0.0173697946593165,0.0402628425508738,0.019133479334414,0.108485445380211,0.316879719495773,29.1399993896484,0.00444838817618506,0.0105778735795059,0.00608474713594197,0.0334919750297685,0.0862100853209456,0.116284160711982,0.0054928120225668,0.0124605800956488,0.00349376117810607,0.0228996183723211,0.0794106796383858,28.8400001525879,0.0254754535853863,0.0609700158238411,0.035040557384491,0.175242945551872,0.504558444023132,30.5599880218506,2024-07-26,"20240726_saillon_Ortho.tif"
4,0.0146417150807501,0.0380912048020298,0.0157474003376856,0.104771603460089,0.291377072692478,28.5826971306711,0.0157947018742561,0.0415339171886444,0.0168575905263424,0.11470852792263,0.31529700756073,28.5900020599365,0.00505934994471522,0.0124873734067792,0.00627846596623364,0.0358506058385151,0.0848900823192996,0.22000175215272,0.00126028177328408,0.00448974687606096,0.00111498241312802,0.00841500144451857,0.0320421382784843,28.0400009155273,0.0271777547895908,0.0667002201080322,0.0396921150386333,0.185230359435081,0.462911486625671,29.8499851226807,2024-07-26,"20240726_saillon_Ortho.tif"
1,0.0159764119902892,0.0420813824331426,0.0162591315957965,0.135496025389555,0.47049393152704,27.6733020603413,0.015493047889322,0.0421048048883677,0.0157995307818055,0.136199317872524,0.468413859605789,27.7099990844727,0.00510586511270829,0.0112614581463474,0.00595673095082193,0.0349100218183101,0.0852115062560109,0.259133512947415,0.00328904530033469,0.00984710175544024,0.00278183096088469,0.0337589681148529,0.181054770946503,27.0699996948242,0.033087469637394,0.0819369032979012,0.0414987467229366,0.253967434167862,0.734890401363373,28.1599998474121,2024-08-06,"20240806_saillon_Ortho.tif"
2,0.0167925376525148,0.0525285849169263,0.0189689116137269,0.144835073725132,0.360642723412367,26.4530650067666,0.0170808266848326,0.0550458319485188,0.0190254766494036,0.153335601091385,0.384564518928528,26.3999996185303,0.00601437208716464,0.01970642186818,0.00761529828675672,0.0548063672225842,0.113035338261428,0.331794628550731,0.00203230232000351,0.00564849842339754,0.00186002277769148,0.0151147320866585,0.0576467365026474,25.8500003814697,0.0409395359456539,0.112509086728096,0.104118451476097,0.290958315134048,0.589216530323029,27.6399993896484,2024-08-06,"20240806_saillon_Ortho.tif"
3,0.0186730214157918,0.0434714709563802,0.0199702555317587,0.117494574485657,0.382192539401973,28.2834833725293,0.0183533830568194,0.0434750095009804,0.0194053277373314,0.117444090545177,0.391618177294731,28.2999992370605,0.00600298778220307,0.013718299198933,0.0075085470248273,0.0391203439310273,0.104286491685392,0.122672875471573,0.00568484468385577,0.0128816328942776,0.00472472561523318,0.0297998394817114,0.112031199038029,27.8600006103516,0.0366019643843174,0.0805921405553818,0.0440966859459877,0.21760992705822,0.628027617931366,28.5699996948242,2024-08-06,"20240806_saillon_Ortho.tif"
4,0.0179338679215513,0.0455394295642439,0.0185553688102832,0.12685163992672,0.377478342388685,28.8765538516411,0.0178468450903893,0.04494509100914,0.0181907154619694,0.124837227165699,0.375083148479462,28.9699993133545,0.00584580423932308,0.0143437505005325,0.00747591826732896,0.0399707787931843,0.092797868003032,0.301334401169493,0.00483452063053846,0.0136454124003649,0.00269715860486031,0.0396163389086723,0.154602885246277,27.7000007629395,0.0391354039311409,0.0843942910432816,0.079872652888298,0.237193256616592,0.598617911338806,29.1900005340576,2024-08-06,"20240806_saillon_Ortho.tif"
1,0.013625723260968,0.0368358693783152,0.0145818624085253,0.118942311211508,0.390039353832907,31.2998408095691,0.0140740261413157,0.0379450581967831,0.0150073892436922,0.122939605265856,0.399896681308746,31.2999992370605,0.00457892290059644,0.0118679772990655,0.00583271741158936,0.0377958704974826,0.0812682333847706,0.160964125940721,0.00245308130979538,0.00774500193074346,0.00169272301718593,0.0261094402521849,0.150421947240829,30.75,0.028240917250514,0.0668903142213821,0.0331156961619854,0.215651586651802,0.570896863937378,31.9099998474121,2024-08-13,"20240813_saillon_Ortho.tif"
2,0.0166277930361598,0.0519428828473318,0.0193175948288719,0.142803151879593,0.338703088752014,28.1159804062395,0.0176692884415388,0.0561425723135471,0.0203052675351501,0.156118281185627,0.370156720280647,28.2099990844727,0.00580201259695475,0.0190248951337105,0.0073632674415101,0.0533303131936931,0.106887031724394,0.374797133190559,0.00173664826434106,0.00408028019592166,0.00133694708347321,0.00993867591023445,0.0461065880954266,27.2900009155273,0.0316369086503983,0.095321998000145,0.0434860251843929,0.252593457698822,0.537478685379028,30.1699981689453,2024-08-13,"20240813_saillon_Ortho.tif"
3,0.0179497395980419,0.0427092693795507,0.0199915028595347,0.114411844865096,0.347645312800091,29.6639101659035,0.0186159452423453,0.0454923454672098,0.020830687135458,0.122613355517387,0.367224156856537,29.6950006484985,0.00577969208192583,0.0138010665653072,0.00726625569200063,0.0382265477855438,0.0977041354584538,0.258113913548168,0.0061515374109149,0.0139544894918799,0.00437197601422668,0.0324361957609653,0.116748325526714,29.0499992370605,0.0364787951111794,0.0751505866646767,0.0409225709736347,0.204981803894043,0.545078754425049,36.0099906921387,2024-08-13,"20240813_saillon_Ortho.tif"
4,0.0158626183327777,0.041446634355912,0.0172044852099,0.116412272958269,0.334362356199808,29.6226059316279,0.0167077025398612,0.0430591404438019,0.0177065897732973,0.122166492044926,0.349653363227844,29.6399993896484,0.0054976094649414,0.0140004955257184,0.00743361183437516,0.0402680821136404,0.0890988237794651,0.191431967176725,0.00333650945685804,0.00951332971453667,0.00284031103365123,0.0301825758069754,0.119532570242882,29.1000003814697,0.0355116464197636,0.073805145919323,0.0672529265284538,0.203369721770287,0.536722481250763,30.1800003051758,2024-08-13,"20240813_saillon_Ortho.tif"
1,0.00808170982885973,0.0217183641261789,0.00817510602702933,0.0668747177728464,0.22540038819013,26.635752561952,0.00653932243585587,0.0181406904011965,0.00635245046578348,0.0558136720210314,0.200383134186268,26.4500007629395,0.00551616039672046,0.0142823210088647,0.00628573091418946,0.0428451887381602,0.0942622284561611,0.585351979270959,0.00162892346270382,0.00487293396145105,0.0010011192644015,0.0148746911436319,0.0841114446520805,25.6599998474121,0.0313508175313473,0.0743870139122009,0.0326658673584461,0.195252254605293,0.502289831638336,28.2399997711182,2024-08-20,"20240820_saillon_Ortho.tif"
2,0.00818000205189622,0.0253472697195996,0.00869983397278702,0.0687321111104185,0.177767976213114,26.0683857073103,0.00619661132805049,0.0191798070445657,0.00571697019040585,0.0503352787345648,0.147912308573723,26.2199993133545,0.00541807890596721,0.0173622282300955,0.0071944865599504,0.048946974901519,0.0909812586241057,0.640036883329999,0.00104613101575524,0.00275935884565115,0.000985077931545675,0.00637818686664104,0.0289698764681816,23.8600025177002,0.026900852099061,0.0798041522502899,0.0368059724569321,0.225234016776085,0.462847828865051,27,2024-08-20,"20240820_saillon_Ortho.tif"
3,0.0162838921992208,0.0373405833262344,0.018330492231715,0.0956075119741885,0.268148362241876,27.6137776998039,0.0165157690644264,0.0379608832299709,0.0188276059925556,0.0982627421617508,0.279661983251572,27.6000003814697,0.00543652994595011,0.0126863576592524,0.0071404837489743,0.0363526372693256,0.0906076851939305,0.129041658778951,0.00415846472606063,0.0102909132838249,0.00302602956071496,0.015094505622983,0.0619942024350166,27.2299995422363,0.0319241657853127,0.0687220320105553,0.037815123796463,0.181763887405396,0.471487611532211,28.1900005340576,2024-08-20,"20240820_saillon_Ortho.tif"
4,0.0100863999564443,0.0253839091541629,0.0100046668685893,0.0676839525405823,0.203215926903866,27.3454125589795,0.00779527402482927,0.0194924538955092,0.0071009173989296,0.0502947922796011,0.16655770689249,27.3099994659424,0.00559562580116579,0.0139108883973293,0.00686942219397296,0.0399871499724598,0.0888348995113465,0.311631477936144,0.00244979420676827,0.00643691746518016,0.00125756161287427,0.0145652890205383,0.0651645064353943,26.6000003814697,0.0271558444947004,0.0651077404618263,0.0381906926631927,0.18822056055069,0.44926705956459,27.8999996185303,2024-08-20,"20240820_saillon_Ortho.tif"
